#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
380749	852826	851458	33193	31962	YGL054C	YDL100C	ERV14	GET3	L000004816	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.4966	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
381075	852864	851458	33226	31962	YGL020C	YDL100C	GET1	GET3	MDM39	ARR4|guanine nucleotide exchange factor GET3	Positive Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	0.3791	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
381443	852879	851458	33240	31962	YGL005C	YDL100C	COG7	GET3	COD5	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.294	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
381958	852915	851458	33272	31962	YGR028W	YDL100C	MSP1	GET3	YTA4|L000001200|L000002558	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.5799	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
382627	853017	851458	33365	31962	YGR120C	YDL100C	COG2	GET3	SEC35|L000004877	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.5026	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.|YGR120C is an essential gene and therefore the temperature sensitive allele YGR120C_tsq187 was used in the experiment	-	BIOGRID
382890	853061	851458	33405	31962	YGR157W	YDL100C	CHO2	GET3	PEM1|phosphatidylethanolamine N-methyltransferase|L000000328	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.3432	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
383864	853114	851458	33453	31962	YGR200C	YDL100C	ELP2	GET3	KTI3|TOT2|Elongator subunit ELP2	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1619	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
384821	856398	851458	36434	31962	YHR007C	YDL100C	ERG11	GET3	CYP51|sterol 14-demethylase|L000000577	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.2697	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.|YHR007C is an essential gene and therefore the temperature sensitive allele YHR007C_tsq14 was used in the experiment	-	BIOGRID
391053	853384	851458	33692	31962	YJL062W	YDL100C	LAS21	GET3	GPI7|L000004283|L000004818	ARR4|guanine nucleotide exchange factor GET3	Positive Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	0.1719	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
392069	853520	851458	33814	31962	YJR057W	YDL100C	CDC8	GET3	bifunctional thymidylate/uridylate kinase|L000000248	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1293	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.|YJR057W is an essential gene and therefore the temperature sensitive allele YJR057W_tsq22 was used in the experiment	-	BIOGRID
394673	853866	851458	34129	31962	YKL004W	YDL100C	AUR1	GET3	inositol phosphorylceramide synthase|L000002767	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.2674	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.|YKL004W is an essential gene and therefore a gene-dosage DAmP allele was used in the experiment.    The Decreased Abundance by mRNA Perturbation (DAmP) method results in destabilizing a gene's transcripts thereby decreasing the amount of protein.	-	BIOGRID
395051	853890	851458	34152	31962	YKR020W	YDL100C	VPS51	GET3	API3|VPS67|WHI6	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.2816	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
396712	850694	851458	31281	31962	YLR008C	YDL100C	PAM18	GET3	TIM14	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1588	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.|YLR008C is an essential gene and therefore the temperature sensitive allele YLR008C_tsq501 was used in the experiment	-	BIOGRID
399197	850966	851458	31529	31962	YLR262C	YDL100C	YPT6	GET3	Rab family GTPase YPT6|L000002896|L000002948	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.2009	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
399324	850973	851458	31536	31962	YLR268W	YDL100C	SEC22	GET3	SLY2|TS26|TSL26|SNAP receptor SEC22|L000001845|S000029606|L000002362	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.428	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.|YLR268W is an essential gene and therefore the temperature sensitive allele YLR268W_tsq121 was used in the experiment	-	BIOGRID
399989	851017	851458	31573	31962	YLR308W	YDL100C	CDA2	GET3	chitin deacetylase CDA2|L000003113	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1557	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
401115	851095	851458	31638	31962	YLR378C	YDL100C	SEC61	GET3	translocon subunit SEC61|L000001852	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.133	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.|YLR378C is an essential gene and therefore the temperature sensitive allele YLR378C_tsq213 was used in the experiment	-	BIOGRID
401234	851100	851458	31643	31962	YLR384C	YDL100C	IKI3	GET3	ELP1|KTI7|TOT1|Elongator subunit IKI3|L000003563	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.2016	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
401298	851102	851458	31645	31962	YLR386W	YDL100C	VAC14	GET3	-	ARR4|guanine nucleotide exchange factor GET3	Positive Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	0.1752	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
403115	854904	851458	35070	31962	YML071C	YDL100C	COG8	GET3	DOR1	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.5211	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
405701	855241	851458	35379	31962	YMR201C	YDL100C	RAD14	GET3	L000001564	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.3582	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
408437	855485	851458	35603	31962	YNL236W	YDL100C	SIN4	GET3	BEL2|GAL22|MED16|RYE1|SDI3|SSF5|SSN4|SSX3|TSF3|L000001888|S000029516|L000002099	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1345	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
411031	855676	851458	35773	31962	YNL051W	YDL100C	COG5	GET3	API4|COD4	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.349	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
411146	855687	851458	35783	31962	YNL041C	YDL100C	COG6	GET3	COD2|SEC37	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.3356	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
412179	855771	851458	35861	31962	YNR035C	YDL100C	ARC35	GET3	END9|L000004558|L000004035	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1452	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.|YNR035C is an essential gene and therefore the temperature sensitive allele YNR035C_tsq470 was used in the experiment	-	BIOGRID
412308	855787	851458	35876	31962	YNR051C	YDL100C	BRE5	GET3	-	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.2155	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
412705	854034	851458	34285	31962	YOL115W	YDL100C	PAP2	GET3	TRF4|non-canonical poly(A) polymerase PAP2|L000002953	ARR4|guanine nucleotide exchange factor GET3	Positive Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	0.2001	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
413533	854142	851458	34385	31962	YOL018C	YDL100C	TLG2	GET3	L000004228	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.2597	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
413907	854161	851458	34403	31962	YOL001W	YDL100C	PHO80	GET3	AGS3|TUP7|VAC5|phoR|L000001426	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1814	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
416314	854391	851458	34611	31962	YOR216C	YDL100C	RUD3	GET3	GRP1|L000004185	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.7105	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
416529	854407	851458	34625	31962	YOR232W	YDL100C	MGE1	GET3	YGE1|GRPE|L000000729|L000002638|L000001101	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.149	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.|YOR232W is an essential gene and therefore the temperature sensitive allele YOR232W_tsq505 was used in the experiment	-	BIOGRID
417554	854488	851458	34699	31962	YOR311C	YDL100C	DGK1	GET3	HSD1	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.4108	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
417708	854504	851458	34711	31962	YOR326W	YDL100C	MYO2	GET3	CDC66|myosin 2|L000001223	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.213	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.|YOR326W is an essential gene and therefore the temperature sensitive allele YOR326W_tsq337 was used in the experiment	-	BIOGRID
418520	855832	851458	35919	31962	YPL244C	YDL100C	HUT1	GET3	-	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.5537	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
418634	855843	851458	35929	31962	YPL233W	YDL100C	NSL1	GET3	MIND complex subunit NSL1|L000004652	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1544	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.|YPL233W is an essential gene and therefore the temperature sensitive allele YPL233W_tsq450 was used in the experiment	-	BIOGRID
420375	856008	851458	36084	31962	YPL096C-A	YDL100C	ERI1	GET3	RIN1|S000028417	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1544	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
420467	856019	851458	36095	31962	YPL086C	YDL100C	ELP3	GET3	HPA1|KTI8|TOT3|Elongator subunit ELP3|KAT9|L000004378	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	-0.1874	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
420605	856052	851458	36125	31962	YPL055C	YDL100C	LGE1	GET3	-	ARR4|guanine nucleotide exchange factor GET3	Positive Genetic	genetic	Costanzo M (2010)	20093466	559292	559292	High Throughput	0.2438	-	colony size	A Synthetic Genetic Array (SGA) analysis was carried out to quantitatively score genetic interactions based on fitness defects that were estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an SGA score of epsilon > 0.08 for positive interactions and epsilon < -0.08 for negative interactions, and a p-value < 0.05.	-	BIOGRID
425790	854038	851458	34289	31962	YOL111C	YDL100C	MDY2	GET3	GET5|TMA24	ARR4|guanine nucleotide exchange factor GET3	Reconstituted Complex	physical	Chang YW (2010)	20106980	559292	559292	Low Throughput	-	-	-	Get3 was shown to interact in vitro with the Get4/Get5 complex.	-	BIOGRID
425791	854335	851458	34560	31962	YOR164C	YDL100C	GET4	GET3	ENV8	ARR4|guanine nucleotide exchange factor GET3	Reconstituted Complex	physical	Chang YW (2010)	20106980	559292	559292	Low Throughput	-	-	-	Get3 was shown to interact in vitro with the Get4/Get5 complex.	-	BIOGRID
425792	851458	854335	31962	34560	YDL100C	YOR164C	GET3	GET4	ARR4|guanine nucleotide exchange factor GET3	ENV8	Two-hybrid	physical	Chang YW (2010)	20106980	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
425794	854038	851458	34289	31962	YOL111C	YDL100C	MDY2	GET3	GET5|TMA24	ARR4|guanine nucleotide exchange factor GET3	Two-hybrid	physical	Chang YW (2010)	20106980	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
425795	855661	851458	35759	31962	YNL064C	YDL100C	YDJ1	GET3	HSP40|MAB3|MAS5|type I HSP40 co-chaperone YDJ1|L000002503|L000003567|S000029274	ARR4|guanine nucleotide exchange factor GET3	Synthetic Growth Defect	genetic	Chang YW (2010)	20106980	559292	559292	Low Throughput	-	-	vegetative growth	-	-	BIOGRID
426211	854309	851458	34535	31962	YOR141C	YDL100C	ARP8	GET3	L000003437	ARR4|guanine nucleotide exchange factor GET3	Negative Genetic	genetic	Hannum G (2009)	20041197	559292	559292	High Throughput	-	-	colony size	An Epistatic MiniArray Profile (E-MAP) analysis was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score > 2.0 for positive interactions (suppression)  and S score < -2.5 for negative interactions (synthetic sick/lethality).	-	BIOGRID
431281	850554	851458	31152	31962	YFR004W	YDL100C	RPN11	GET3	MPR1|proteasome regulatory particle lid subunit RPN11|L000002976|L000002965	ARR4|guanine nucleotide exchange factor GET3	Affinity Capture-MS	physical	Kaake RM (2010)	20170199	559292	559292	High Throughput	-	-	-	Proteasome interacting proteins (PIPs) were identified using QTAX (quantitative analysis of tandem affinity purified in vivo cross-linked (X) protein complexes).  TAP-tagged Rpn11 and in vivo formaldehyde cross-linking were used in the experiment.	-	BIOGRID
441900	853418	851458	33726	31962	YJL034W	YDL100C	KAR2	GET3	GRP78|Hsp70 family ATPase KAR2|BIP|L000000887	ARR4|guanine nucleotide exchange factor GET3	Positive Genetic	genetic	Vembar SS (2010)	20430885	559292	559292	High Throughput	0.6181	-	protein/peptide accumulation	Kar2-DAmP allele,  double mutant shows a synthetic effect in UPR response|Kar2-R217A allele, double mutant shows a synthetic effect in UPR response	-	BIOGRID
450516	850728	851458	31315	31962	YLR039C	YDL100C	RIC1	GET3	L000001638	ARR4|guanine nucleotide exchange factor GET3	Synthetic Growth Defect	genetic	Tong AH (2004)	14764870	559292	559292	High Throughput	-	-	vegetative growth	-	-	BIOGRID
452209	852462	851458	32864	31962	YBR164C	YDL100C	ARL1	GET3	DLP2|Arf family GTPase ARL1|L000002832	ARR4|guanine nucleotide exchange factor GET3	Synthetic Growth Defect	genetic	Tong AH (2004)	14764870	559292	559292	High Throughput	-	-	vegetative growth	-	-	BIOGRID
454521	851542	851458	32035	31962	YDL020C	YDL100C	RPN4	GET3	SON1|UFD5|stress-regulated transcription factor RPN4|L000001984	ARR4|guanine nucleotide exchange factor GET3	Synthetic Growth Defect	genetic	Pan X (2006)	16487579	559292	559292	High Throughput	-	-	vegetative growth	confirmed by RSA	-	BIOGRID
458130	851458	856817	31962	36828	YDL100C	YER083C	GET3	GET2	ARR4|guanine nucleotide exchange factor GET3	HUR2|RMD7	Affinity Capture-MS	physical	Jonikas MC (2009)	19325107	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
458131	851458	852864	31962	33226	YDL100C	YGL020C	GET3	GET1	ARR4|guanine nucleotide exchange factor GET3	MDM39	Affinity Capture-MS	physical	Jonikas MC (2009)	19325107	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
458132	851458	854335	31962	34560	YDL100C	YOR164C	GET3	GET4	ARR4|guanine nucleotide exchange factor GET3	ENV8	Affinity Capture-MS	physical	Jonikas MC (2009)	19325107	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
458133	851458	854038	31962	34289	YDL100C	YOL111C	GET3	MDY2	ARR4|guanine nucleotide exchange factor GET3	GET5|TMA24	Affinity Capture-MS	physical	Jonikas MC (2009)	19325107	559292	559292	Low Throughput	-	-	-	-	-	BIOGRID
459257	851458	851335	31962	31853	YDL100C	YDL192W	GET3	ARF1	ARR4|guanine nucleotide exchange factor GET3	Arf family GTPase ARF1|L000000104	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BIOGRID
459432	851458	851641	31962	32124	YDL100C	YDR069C	GET3	DOA4	ARR4|guanine nucleotide exchange factor GET3	DOS1|MUT4|NPI2|SSV7|UBP4|L000000514	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BIOGRID
459447	851458	851156	31962	31694	YDL100C	YLR436C	GET3	ECM30	ARR4|guanine nucleotide exchange factor GET3	L000003900	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BIOGRID
459546	851458	852826	31962	33193	YDL100C	YGL054C	GET3	ERV14	ARR4|guanine nucleotide exchange factor GET3	L000004816	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BIOGRID
459577	851458	853201	31962	33534	YDL100C	YGR284C	GET3	ERV29	ARR4|guanine nucleotide exchange factor GET3	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BIOGRID
459646	851458	852864	31962	33226	YDL100C	YGL020C	GET3	GET1	ARR4|guanine nucleotide exchange factor GET3	MDM39	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BIOGRID
